url,name,rating_star,rating_nb_reviews,price,review_url_src,review_stars,review_title,review_thoughts,review_author,review_date,review_verified,review_tup,review_tdown,review_collected_date,predicted_sentiment,sentiment_category,keywords
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,3.0,Cakey formula,I love Revision and this product is great if you’re looking for something you can wear alone. As a makeup replacement it’s very cakey under powder. It also pils. Be advised this is shiny on oily skin.,Whitney,3/29/23,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.6043401956558228, 'elapsed_time': 0.15859365463256836}",POSITIVE,"['wear alone', 'oily skin', 'makeup replacement', 'love revision', 'also pils', '’', '’', 'something', 'shiny', 'product', 'powder', 'looking', 'great', 'cakey', 'advised']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,bang for your buck,"This is a fantastic product - love that there are so many skincare benefits in one product. My skin is fairly dry and I apply this after an antioxidant serum and I don't need additional moisture. If I'm feeling drier, I'll use the Vichy Mineral 89 underneath for a little light quench. (I did try it once with my usual moisturizer first and it felt like too much.) It's enough of a tint for me for a light day-to-day foundation when I use concealer and powder but it's not ""coverage"" per se, so if you want real coverage or to look more polished, you'd need a foundation over it. My skin is golden light (but not fair) and it blends right in. My skin feels hydrated for hours after applying and miracle of miracles, for this almost 52 year old who still has reactive skin, I did not break out from this, which often happens with sunscreen for me. It is on the pricey side, but with so much packed in there, it feels worth it.",MS,3/15/23,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9979575872421265, 'elapsed_time': 0.16025018692016602}",POSITIVE,"['vichy mineral 89 underneath', 'almost 52 year old', 'usual moisturizer first', 'many skincare benefits', 'little light quench', 'want real coverage', 'need additional moisture', 'skin feels hydrated', 'feels worth', 'light day', 'golden light', 'pricey side', 'per se', 'one product', 'often happens', 'much packed', 'much .)', 'felt like', 'feeling drier', 'fantastic product', 'fairly dry', 'blends right', 'antioxidant serum', 'reactive skin', 'use concealer', 'day foundation', 'need', 'coverage', 'skin', 'skin', 'use', 'foundation', 'try', 'tint', 'sunscreen', 'still', 'powder', 'polished', 'miracles', 'miracle', 'love', 'look', 'hours', 'fair', 'enough', 'break', 'applying', 'apply']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Purchaser,Great daily moisturizer that is lightweight and blends well with skin tone. Use as foundation daily; love there is SPF 50 and does not smell like sunscreen,Alyson,2/9/23,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9980545043945312, 'elapsed_time': 0.17292237281799316}",POSITIVE,"['smell like sunscreen', 'great daily moisturizer', 'foundation daily', 'spf 50', 'skin tone', 'blends well', 'use', 'love', 'lightweight']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Mom and Executive in Healthcare,"This product is awesome. I've used Elta, Skin Better, and Color Science and this brand is my most favorite. Easy to apply and matches skin magically. I use under my makeup and by itself. hight",kirsten,9/21/22,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9994205236434937, 'elapsed_time': 0.15603208541870117}",POSITIVE,"['matches skin magically', 'skin better', 'used elta', 'color science', 'use', 'product', 'makeup', 'hight', 'favorite', 'easy', 'brand', 'awesome', 'apply']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,My go-to SPF,"This is a summertime must! The days I don't want to wear makeup, I put this on and feel protected and confident with the minimal tint it provides. Have gone through three rounds of different laser procedures on my face, neck and chest and although pricey, I know my investment on my skin is protected!",Tiffany,8/21/22,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9996247291564941, 'elapsed_time': 0.16071796417236328}",POSITIVE,"['different laser procedures', 'wear makeup', 'three rounds', 'summertime must', 'minimal tint', 'although pricey', 'feel protected', 'protected', 'want', 'skin', 'put', 'provides', 'neck', 'know', 'investment', 'gone', 'face', 'days', 'confident', 'chest']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Revision Intellishade TruPhysical,"My dermatologist suggested this product when I asked her for a sunscreen that wouldn’t make my face break out. This is a good sunscreen. I haven’t gotten burnt while using it. It doesn’t cause my sensitive skin to break out or react negatively in any way. I like the tint which is a good match for my fair skin. The tint is light coverage for age spots and mild redness, but the age spots/melasma still show through. It is somewhat moisturizing. I’ve been using this daily for about 4 months and I think the appearance of my skin has improved somewhat… maybe-hard to really tell. The scent doesn’t bother me.",Amijka,8/19/22,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9926929473876953, 'elapsed_time': 0.16312909126281738}",POSITIVE,"['improved somewhat … maybe', 'melasma still show', 'somewhat moisturizing', 'really tell', 'react negatively', 'mild redness', 'light coverage', 'gotten burnt', 'good match', 'dermatologist suggested', 'age spots', 'age spots', '4 months', 'sensitive skin', 'fair skin', 'good sunscreen', 'face break', 'skin', 'sunscreen', 'break', '’', '’', '’', '’', '’', 'way', 'using', 'using', 'tint', 'tint', 'think', 'scent', 'product', 'make', 'like', 'hard', 'daily', 'cause', 'bother', 'asked', 'appearance']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Revisions,My dermatologist recommended this Brand. I love the products and especially like the vitamin C lotion and neck cream,Laura,7/3/22,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9888716340065002, 'elapsed_time': 0.1593770980834961}",POSITIVE,"['vitamin c lotion', 'neck cream', 'especially like', 'dermatologist recommended', 'products', 'love', 'brand']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Fabulous,I have tried multiple tinted sunscreens……theirs is tops !  My skin looks great ….without multiple applications .  Doesn’t looks like I have product on ….and even better doesn’t feel like I do. . …. Run don’t walk ! Must have.,Leslie,1/25/22,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9999176263809204, 'elapsed_time': 0.16567587852478027}",POSITIVE,"['skin looks great …. without multiple applications', 'tried multiple tinted sunscreens ……', 'looks like', 'feel like', 'even better', '….', '….', '’', '’', '’', 'walk', 'tops', 'run', 'product', 'must']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Intellishade TruePhysical,I have been using this tinted sunscreen for over a year now and I love it!   It evens out the skin tone and protects from the sun.   I highly recommend this product.  It is well worth the price.,Vicky,12/27/21,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9997195601463318, 'elapsed_time': 0.1736750602722168}",POSITIVE,"['well worth', 'tinted sunscreen', 'skin tone', 'highly recommend', 'year', 'using', 'sun', 'protects', 'product', 'price', 'love', 'evens']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,2.0,piles under makeup,"This is great to wear alone but do not put powder over it. It will pile horribly. It's also a bit drying so if you have dry skin, go with Elta MD UV Daily Moisturizing",Angela,12/6/21,True,0.0,0.0,2023-07-04,"{'label': 'NEUTRAL', 'score': 0.5726538896560669, 'elapsed_time': 0.16726112365722656}",NEUTRAL,"['elta md uv daily moisturizing', 'wear alone', 'put powder', 'pile horribly', 'dry skin', 'bit drying', 'great', 'go', 'also']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Saved my face,"I received a sample from my dermatologist and used it all, loved it snd the fact that it gave my skin a sheet coverage with a natural skin enhancing color! I will never go to foundation again",Marie,9/29/21,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9950258135795593, 'elapsed_time': 0.15880227088928223}",POSITIVE,"['natural skin enhancing color', 'sheet coverage', 'never go', 'skin', 'used', 'snd', 'sample', 'received', 'loved', 'gave', 'foundation', 'fact', 'dermatologist']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,4.0,Another good revision product,I love the look and functionality of this combo tinted moisturizer and sunscreen. I love that it’s mineral instead of chemical sunscreen. The color seemed a little light and I was skeptical that it matches most skin tones But I found that if I use a good foundation make up brush it goes on with an almost airbrush like finish. I wish it was a little less oily and more matte like the intellishade matte chemical sunscreen and it sometimes slightly stings my sensitive skin upon application.,Jessica,9/6/21,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.8019701242446899, 'elapsed_time': 0.16125130653381348}",POSITIVE,"['sensitive skin upon application', 'almost airbrush like finish', 'intellishade matte chemical sunscreen', 'sometimes slightly stings', 'good foundation make', 'combo tinted moisturizer', 'little less oily', 'matte like', 'chemical sunscreen', 'skin tones', 'little light', 'mineral instead', 'color seemed', 'sunscreen', '’', 'wish', 'use', 'skeptical', 'matches', 'love', 'love', 'look', 'goes', 'functionality', 'found', 'brush']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Great coverage,This not only covers your blemishes but protects from the sun.  I wear this daily and others have allowed my face to get more sun exposure than I wanted.  Try it you will not be disappointed!!,Clawson,9/1/21,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9985686540603638, 'elapsed_time': 0.17050695419311523}",POSITIVE,"['sun exposure', 'sun', 'wear', 'wanted', 'try', 'protects', 'others', 'get', 'face', 'disappointed', 'daily', 'covers', 'blemishes', 'allowed']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Best tinted moisturizer,I don’t ever use foundation anymore after trying intellishade.  I started with the original which is great too but once they came out with try physical I jumped on it due to my issues with melasma.  It’s perfect coverage and protection.,Steph,8/9/21,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9946582913398743, 'elapsed_time': 0.16172075271606445}",POSITIVE,"['ever use foundation anymore', 'trying intellishade', 'try physical', 'perfect coverage', '’', '’', 'started', 'protection', 'original', 'melasma', 'jumped', 'issues', 'great', 'due', 'came']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,I love this product!,"Such a great tinted moisturizer with good SPF coverage. I love the way it looks, it is not greasy and I can wear it all day!",Anonymous,4/13/21,False,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9987163543701172, 'elapsed_time': 0.1781604290008545}",POSITIVE,"['great tinted moisturizer', 'good spf coverage', 'wear', 'way', 'love', 'looks', 'greasy', 'day']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Love this so much!,I don't use makeup anymore! I think the Revision products I've started using in the past 2-5 months have really cleared up my Rosacea-prone skin. I used to wear BareMinerals foundation everyday but now only use this product and a little bronzer. Highly recommend- great coverage!,Anonymous,3/8/21,True,2.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.999139666557312, 'elapsed_time': 0.15961956977844238}",POSITIVE,"['wear bareminerals foundation everyday', 'use makeup anymore', 'started using', 'revision products', 'really cleared', 'prone skin', 'past 2', 'little bronzer', 'highly recommend', 'great coverage', '5 months', 'use', 'used', 'think', 'rosacea', 'product']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Good natural coverage,This sunscreen provides a nice tint/coverage like a foundation but looks natural. It has a high percent of zinc which helps keep age spots/melisma at bay. It's smooth and moisturizing and you don't need any moisturizer under it. It hasn't caused any new breakouts in my super sensitive acne prone skin.,Anonymous,3/6/21,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.7718108296394348, 'elapsed_time': 0.15782570838928223}",POSITIVE,"['super sensitive acne prone skin', 'helps keep age spots', 'sunscreen provides', 'nice tint', 'new breakouts', 'looks natural', 'high percent', 'coverage like', 'zinc', 'smooth', 'need', 'moisturizing', 'moisturizer', 'melisma', 'foundation', 'caused', 'bay']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,3.0,Was excited about this but clogged my pores,The coverage was good but it looked too dark and heavy on my skin. More importantly though it really clogged the pores on my nose. Good ingredients but expensive and disappointing overall.,Anonymous,2/27/21,False,0.0,0.0,2023-07-04,"{'label': 'NEGATIVE', 'score': 0.6960307955741882, 'elapsed_time': 0.15839266777038574}",NEGATIVE,"['really clogged', 'importantly though', 'disappointing overall', 'good ingredients', 'good', 'skin', 'pores', 'nose', 'looked', 'heavy', 'expensive', 'dark', 'coverage']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,This matched my skin tone perfectly,"For reference, I usually use bb creams or tinted moisturizers. I loved this product! A thin layer on top of moisturizer matched my skin tone perfectly and gave just the right amount of coverage.",Anonymous,2/22/21,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9993171691894531, 'elapsed_time': 0.16665220260620117}",POSITIVE,"['usually use bb creams', 'skin tone perfectly', 'tinted moisturizers', 'thin layer', 'right amount', 'moisturizer matched', 'top', 'reference', 'product', 'loved', 'gave', 'coverage']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,2.0,"Thick texture, caky","I didn't like it at all. I tried all their moisturizers with spf (original, matte, truphysical). The texture is thick, don't absorb well. My face got caked all the time even I only applied a small amount of a tiny mung bean (cant have good coverage!). Worse when I paired with serum, vitamin C. I won't repurchase them.",Anonymous,10/12/20,False,0.0,0.0,2023-07-04,"{'label': 'NEGATIVE', 'score': 0.8490960001945496, 'elapsed_time': 0.155623197555542}",NEGATIVE,"['tiny mung bean', 'good coverage !).', 'face got caked', 'vitamin c', 'truphysical ).', 'time even', 'small amount', 'absorb well', 'worse', 'tried', 'thick', 'texture', 'spf', 'serum', 'repurchase', 'paired', 'original', 'moisturizers', 'matte', 'like', 'cant', 'applied']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,This replaced my foundation!,"I have been using this for about 6 months now & after having to get used to the texture of it (thicker than I was used to) I am now a true believer. Also the scent is not great, but it's not a deal breaker either. The fact that it's a moisturizer, vitamin c, AND sunscreen is amazing as an all in one!! So nice to reduce the amount of products I purchase & use. This has also replaced my foundation!!! I just add my blush/bronzer & highlight for a glowing fresh face! Thank you Revisions!!",KRISTEN,9/28/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9979658126831055, 'elapsed_time': 0.16330909729003906}",POSITIVE,"['glowing fresh face', 'deal breaker either', 'vitamin c', 'true believer', 'one !!', 'foundation !!!', '6 months', 'get used', 'also replaced', 'used', 'also', 'using', 'use', 'thicker', 'thank', 'texture', 'sunscreen', 'scent', 'revisions', 'reduce', 'purchase', 'products', 'nice', 'moisturizer', 'highlight', 'great', 'fact', 'bronzer', 'blush', 'amount', 'amazing', 'add']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,4.0,Great light tint,"Love the product and ingredients (skincare, sun protection, and light tint all in one)! However, the product does end up clinging to my dry spots by the end of the day. Gives very sheer coverage",Ilyse,9/27/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.8061895370483398, 'elapsed_time': 0.1592257022857666}",POSITIVE,"['sun protection', 'sheer coverage', 'one )!', 'light tint', 'dry spots', 'skincare', 'product', 'product', 'love', 'ingredients', 'however', 'gives', 'end', 'end', 'day', 'clinging']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,4.0,Too expensive,Decent but too pricey. Could find the same product quality for less $. Tint is nice tho for summer months.,Melissa,9/23/20,True,0.0,0.0,2023-07-04,"{'label': 'NEUTRAL', 'score': 0.5243252515792847, 'elapsed_time': 0.1623992919921875}",NEUTRAL,"['summer months', 'product quality', 'nice tho', 'less $.', 'could find', 'tint', 'pricey', 'decent']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,2.0,Unsatisfied,"I normally purchase Intellishade matte but wanted to try the intellishade truphysical instead, big mistake! I expected the formula to be a little different but the product is so thick and sticky it is near impossible to rub it into my face. I have to pull my skin in order to spread it onto my face. Very confused how this product has 5 stars!",Courtney,8/17/20,True,1.0,0.0,2023-07-04,"{'label': 'NEGATIVE', 'score': 0.5821983814239502, 'elapsed_time': 0.1588900089263916}",NEGATIVE,"['normally purchase intellishade matte', 'intellishade truphysical instead', 'near impossible', 'little different', 'big mistake', '5 stars', 'wanted', 'try', 'thick', 'sticky', 'spread', 'skin', 'rub', 'pull', 'product', 'product', 'order', 'onto', 'formula', 'face', 'face', 'expected', 'confused']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Held up through summer tennis,"Provided just the right amount of coverage, felt comfortable and help up extremely well throughout 2 hours of summer tennis. Looked just the same several hours later as when I put it on. Sun protection was good. Will definitely keep this in the rotation but might not use every day due to high price. I did try mixing it with a foundation to provide a little SPF and to make the product last a little longer and that worked well as an option for days when I am not getting a very high exposure to sun but still want protection.",Anonymous,7/16/20,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.8163962960243225, 'elapsed_time': 0.1646428108215332}",POSITIVE,"['extremely well throughout 2 hours', 'use every day due', 'several hours later', 'still want protection', 'worked well', 'try mixing', 'sun protection', 'summer tennis', 'right amount', 'product last', 'little spf', 'little longer', 'high price', 'high exposure', 'felt comfortable', 'definitely keep', 'sun', 'rotation', 'put', 'provided', 'provide', 'option', 'might', 'make', 'looked', 'help', 'good', 'getting', 'foundation', 'days', 'coverage']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Amazing product must try!,Provides light weight coverage plus spf and skin care in one! I would recommend to anyone who wants all products in one!,Anonymous,7/6/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9920767545700073, 'elapsed_time': 0.16046428680419922}",POSITIVE,"['provides light weight coverage plus spf', 'would recommend', 'skin care', 'wants', 'products', 'one', 'one', 'anyone']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,New Favorite,I have been using another tinted sunscreen that I also like a lot but heard of this one and decided to try it. It is now my favorite! The only thing I don't like is the price but considering it is also replacing my moisturizer I guess it is not too bad. I am blonde with light skin tone and the tint works perfect.,Anonymous,6/19/20,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9951583743095398, 'elapsed_time': 0.1566166877746582}",POSITIVE,"['using another tinted sunscreen', 'tint works perfect', 'light skin tone', 'also replacing', 'also like', 'like', 'try', 'thing', 'price', 'one', 'moisturizer', 'lot', 'heard', 'guess', 'favorite', 'decided', 'considering', 'blonde', 'bad']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,4.0,Foundation-like,"I enjoyed this product but find it to be more of a foundation-replacement than a sunscreen to be worn underneath makeup. The product covers well and has a thick consistency - quite a bit thicker than most of my other sunscreens - which requires a bit more attention/time to apply well. The shade does indeed adjust and match my pale skin tone very well. Overall, getting a thick, even coat was more like a foundation application experience than applying a sunscreen. I think this could easily be used in lieu of a foundation, but seems thick to wear underneath makeup, especially in summer.",Anonymous,6/16/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.8724066615104675, 'elapsed_time': 0.17599987983703613}",POSITIVE,"['worn underneath makeup', 'wear underneath makeup', 'pale skin tone', 'foundation application experience', 'product covers well', 'indeed adjust', 'even coat', 'could easily', 'apply well', 'thick consistency', 'seems thick', 'bit thicker', 'well', 'product', 'thick', 'foundation', 'foundation', 'bit', 'used', 'time', 'think', 'sunscreens', 'sunscreen', 'sunscreen', 'summer', 'shade', 'requires', 'replacement', 'quite', 'overall', 'match', 'like', 'lieu', 'getting', 'find', 'especially', 'enjoyed', 'attention', 'applying']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,My new,"This product is great! It might seems pricey at first, but when you consider it is a facial treatment (great form of vitamin c), moisturizer, sunscreen, and foundation in one, it seems like a steel! I quit buying other vitamin c serums once I tried this. I also no longer need a daytime moisturizer (I have oily skin anyway). Thanks to this product, I have also ditched my foundation and seem to get less blackheads. Since my skin is oily, I do use my Laura Mercier setting powder after applying and it's perfect. I do wish they would make a slighter darker tint of this. I mix a drop or two of the colorscience bronze facial sunscreen in with it, and I get the perfect shade for me. I also use this around my eyes and have not had any problems, and I have sensitive eyes. I do have to use a dab of concealer over my dark circles though. I don't notice any scent to this for those who are sensitive.",Anonymous,6/15/20,True,5.0,4.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9762703776359558, 'elapsed_time': 0.16767048835754395}",POSITIVE,"['laura mercier setting powder', 'vitamin c ), moisturizer', 'colorscience bronze facial sunscreen', 'oily skin anyway ).', 'vitamin c serums', 'slighter darker tint', 'dark circles though', 'might seems pricey', 'get less blackheads', 'facial treatment', 'daytime moisturizer', 'seems like', 'would make', 'quit buying', 'longer need', 'also ditched', 'perfect shade', 'great form', 'sensitive eyes', 'also use', 'sunscreen', 'skin', 'oily', 'get', 'also', 'sensitive', 'perfect', 'great', 'eyes', 'use', 'use', 'wish', 'two', 'tried', 'thanks', 'steel', 'since', 'seem', 'scent', 'product', 'product', 'problems', 'one', 'notice', 'mix', 'foundation', 'foundation', 'first', 'drop', 'dab', 'consider', 'concealer', 'around', 'applying']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,5.0,Favorite Tinted Moisturizer,"I like Intellishade TruPhysical for its ingredients and how it looks on my skin. I have generally dry skin and there is occasionally a dry area that the intelishade sometimes doesn't sit asvwell with. However,I was looking for a 100% mineral option of Intellishade. I may try the original in the future for more hydration.",Anonymous,6/14/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.5922706723213196, 'elapsed_time': 0.15567994117736816}",POSITIVE,"['like intellishade truphysical', 'generally dry skin', 'dry area', 'sit asvwell', 'mineral option', 'may try', 'intelishade sometimes', 'skin', 'intellishade', 'original', 'occasionally', 'looks', 'looking', 'ingredients', 'hydration', 'however', 'future', '100']"
https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,Revision Skincare® Intellishade TruPhysical (1.7 oz.),,,$86.00,https://www.dermstore.com/revision-skincare-intellishade-truphysical-1.7-oz./12902713.html,4.0,Not my favorite in the Intellishade line,"This goes on great and has fantastic coverage - I don't wear anything else but this. I'm very fair and don't have any trouble with the color matching my skin. It does have more of that sunscreen feel to it than I would like but it is still a great product! This does have the typical smell that all physical sunscreens have. For that reason, I will stick to the Original or the Matte.",Anonymous,5/19/20,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.7966322898864746, 'elapsed_time': 0.15876364707946777}",POSITIVE,"['wear anything else', 'would like', 'typical smell', 'sunscreen feel', 'physical sunscreens', 'fantastic coverage', 'color matching', 'great product', 'great', 'trouble', 'still', 'stick', 'skin', 'reason', 'original', 'matte', 'goes', 'fair']"
