"review_url_src";"review_stars";"review_title";"review_thoughts";"review_author";"review_date";"review_verified";"review_tup";"review_tdown";"review_collected_date";"predicted_sentiment";"sentiment_category";"keywords"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Great sunblock";"Love this product, SkinCeuticals Sheer Physical UV Defense SPF50 Will buy again.";"Becky";"12/25/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9993539452552795, 'elapsed_time': 0.14668536186218262}";"POSITIVE";"['skinceuticals sheer physical uv defense spf50', 'product', 'love', 'buy']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"2";"Skin issues";"It caused my pores to clog . It was very smooth protected from sun and had a nice texture. I wish it didn’t cause skin issues otherwise great product.";"Ann";"12/24/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.38590317964553833, 'elapsed_time': 0.1421964168548584}";"POSITIVE";"['cause skin issues otherwise great product', 'smooth protected', 'nice texture', '’', 'wish', 'sun', 'pores', 'clog', 'caused']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Is it supposed to smell like chemicals?";"I really like this sunscreen, it’s liquid so I can mix it with my moisturizer instead of needing one for night and one for day. But, it’s got a really strong scent. It smells like straight-up chemicals and it’s very off putting. Would love to know if other people had the same experience or if I got a bad bottle.";"Alicia";"12/6/22";"True";"0";"1";"2023-07-04";"{'label': 'NEGATIVE', 'score': 0.47180065512657166, 'elapsed_time': 0.18566107749938965}";"NEGATIVE";"['smells like straight', 'really strong scent', 'really like', 'would love', 'moisturizer instead', 'bad bottle', 'needing one', 'one', '’', '’', '’', 'sunscreen', 'putting', 'people', 'night', 'mix', 'liquid', 'know', 'got', 'got', 'experience', 'day', 'chemicals']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Love";"Works really well. Never get a burn with it. It goes on great and works well under makeup";"Anonymous";"11/28/22";"True";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9979934692382812, 'elapsed_time': 0.12607121467590332}";"POSITIVE";"['works really well', 'works well', 'never get', 'makeup', 'great', 'goes', 'burn']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Holy grail sunscreen";"Love how it's very easy to rub in effortlessly. I drench my face and neck with this and it's not a mess compared to other sunscreens. Worth the price since I'm always in the sun. It has a velvety finish but not too matte to dry out your skin or make it oily.";"Stephanie";"11/22/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9913434982299805, 'elapsed_time': 0.14735627174377441}";"POSITIVE";"['velvety finish', 'price since', 'mess compared', 'worth', 'sunscreens', 'sun', 'skin', 'rub', 'oily', 'neck', 'matte', 'make', 'love', 'face', 'effortlessly', 'easy', 'dry', 'drench', 'always']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Favorite Sunscreen";"I use this daily - it truly feels weightless and sheer";"Jordan";"11/18/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9982643723487854, 'elapsed_time': 0.13626432418823242}";"POSITIVE";"['truly feels weightless', 'use', 'sheer', 'daily']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Very liquidy and small- but decent product";"Bottle size is small, but you don’t need a lot of product. Be careful when applying because it’s VERY liquidy. A lot will come out if you tilt bottle upside down. I tilt it sideways carefully and put a few drops on both cheeks and then spread all over my face. It spreads easily and wears well. It is gentle enough to for my sensitive combo skin. No reactions whatsoever. I am already fair skinned so don’t notice any  obvious white cast.";"Ecav";"10/12/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9994668364524841, 'elapsed_time': 0.15247368812561035}";"POSITIVE";"['sensitive combo skin', 'obvious white cast', 'already fair skinned', 'tilt bottle upside', 'bottle size', 'wears well', 'spreads easily', 'sideways carefully', 'reactions whatsoever', 'gentle enough', 'tilt', '’', '’', '’', 'spread', 'small', 'put', 'product', 'notice', 'need', 'lot', 'lot', 'liquidy', 'face', 'drops', 'come', 'cheeks', 'careful', 'applying']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Sun Defense";"I Iove this product and use it every day gives plenty of protection and looks very natural and light!";"Susan";"8/31/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9983155727386475, 'elapsed_time': 0.1425330638885498}";"POSITIVE";"['every day gives plenty', 'use', 'protection', 'product', 'natural', 'looks', 'light', 'iove']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Really love their sunscreens";"Although the Physical Fusion sunscreen is my all-time favorite, I enjoy this one too. It goes on sheer and smooth, doesn’t irritate the eyes, and a little goes a long way.";"Bree";"7/30/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9738412499427795, 'elapsed_time': 0.14510297775268555}";"POSITIVE";"['physical fusion sunscreen', 'time favorite', 'long way', 'little goes', 'goes', '’', 'smooth', 'sheer', 'one', 'irritate', 'eyes', 'enjoy', 'although']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Good sheer sunscreen";"It does leave a little white cast if you don’t really blend (and that’s coming from someone who is extremely pale). But the consistency is really smooth and it feels comfortable. Very liquidy, but not too much so";"Lauren";"7/18/22";"True";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.8779820799827576, 'elapsed_time': 0.14349746704101562}";"POSITIVE";"['little white cast', 'extremely pale ).', 'really smooth', 'really blend', 'feels comfortable', '’', '’', 'someone', 'much', 'liquidy', 'leave', 'consistency', 'coming']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Skinceuticals Sheer Physical SPF 50";"Okay product, there are better sunscreens out there. After shaking and opening the bottle the product leaks out. Formula is greasy and leaves dewy finish. If you prefer this feeling/ look this  is for you. I prefer a matte sunscreen.";"Kelly";"6/19/22";"True";"1";"0";"2023-07-04";"{'label': 'NEUTRAL', 'score': 0.7730770707130432, 'elapsed_time': 0.1346287727355957}";"NEUTRAL";"['leaves dewy finish', 'product leaks', 'okay product', 'matte sunscreen', 'better sunscreens', 'shaking', 'prefer', 'prefer', 'opening', 'look', 'greasy', 'formula', 'feeling', 'bottle']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Great sunscreen but keep receiving almost expired product";"Love this sunscreen but dermstore has consistently sent me ones that are about to expire. My last order arrived the last week of April and expiration date was May. Other places I’ve ordered from have over a year from expiration.";"Kimberly";"6/14/22";"True";"7";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9932224750518799, 'elapsed_time': 0.1413118839263916}";"POSITIVE";"['last order arrived', 'last week', 'consistently sent', 'expiration date', 'expiration', '’', 'year', 'sunscreen', 'places', 'ordered', 'ones', 'may', 'love', 'expire', 'dermstore', 'april']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"great product";"This is a great mineral sunblock (the only kind I use). Goes on very shear and does not stay white. I do not use the tinted myself, I like the sheer but either works very well.";"Mary";"6/13/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9850504398345947, 'elapsed_time': 0.13565587997436523}";"POSITIVE";"['great mineral sunblock', 'stay white', 'either works', 'use ).', 'use', 'well', 'tinted', 'sheer', 'shear', 'like', 'kind', 'goes']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"No oily skin!";"I struggled finding a good daily SPF for my oily skin in South FL temperatures and this one is great.";"Sarah";"4/27/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9988056421279907, 'elapsed_time': 0.1587367057800293}";"POSITIVE";"['south fl temperatures', 'good daily spf', 'struggled finding', 'oily skin', 'one', 'great']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Super natural tinted sunscreen";"I love that this sunscreen is tinted, it really smoothes out my complexion. However, the texture is interesting when you first apply it. It feels like there are exfoliating grains in the sunscreen. Other than this, overall a really good everyday sunscreen with SPF 50.";"Fran";"4/18/22";"False";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9589858651161194, 'elapsed_time': 0.140855073928833}";"POSITIVE";"['really good everyday sunscreen', 'really smoothes', 'spf 50', 'first apply', 'feels like', 'exfoliating grains', 'sunscreen', 'sunscreen', 'tinted', 'texture', 'overall', 'love', 'interesting', 'however', 'complexion']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Great Product";"This sun screen has performed very well!  I live at high altitude and have not received a burn on my face while being outdoors. It absorbs nicely with no greasy feeling. I also mix it with my foundation for overall coverage.";"Janet";"4/6/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9942741990089417, 'elapsed_time': 0.1352086067199707}";"POSITIVE";"['sun screen', 'overall coverage', 'high altitude', 'greasy feeling', 'also mix', 'absorbs nicely', 'well', 'received', 'performed', 'outdoors', 'live', 'foundation', 'face', 'burn']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"best I've ever tried";"On my 2nd bottle. About the bottle - it's tiny. But it lasts longer than you'd think! No sunscreen rationing needed. This is the best face sunscreen I've ever tried. I have sensitive, acne-prone skin and I live in a very dry environment. It works wonderfully for me, and I even use it when I go home to an area with 90% humidity! No break outs, no white streaks. I think this would leave a slight white cast on deep skin tones, but it has less white cast than many other mineral sunscreens I've used.";"Hannah";"3/22/22";"True";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.990815281867981, 'elapsed_time': 0.13726186752319336}";"POSITIVE";"['sunscreen rationing needed', 'best face sunscreen', 'slight white cast', 'less white cast', 'deep skin tones', 'white streaks', 'prone skin', 'would leave', 'works wonderfully', 'mineral sunscreens', 'lasts longer', 'go home', 'ever tried', 'even use', 'dry environment', 'break outs', '2nd bottle', 'bottle', 'used', 'tiny', 'think', 'think', 'sensitive', 'many', 'live', 'humidity', 'area', 'acne', '90']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"White cast, good coverage";"Tolerable white cast, but I am pale. I mostly like wearing this when hiking. Doesn't seem to break me out like other spfs and fairly easy to wash off. Give it a good shake before using.";"Tanya";"3/10/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9371517300605774, 'elapsed_time': 0.1472945213317871}";"POSITIVE";"['tolerable white cast', 'mostly like wearing', 'good shake', 'fairly easy', 'like', 'wash', 'using', 'spfs', 'seem', 'pale', 'hiking', 'give', 'break']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Great for acne-prone skin";"I just finished my first bottle and ordered a second. This hasn't given me acne or caused any sensitivities. I am really impressed with the texture and dry-down. The texture is thin and smooth, and after a few minutes it feels like nothing is on my skin. Unlike other sunscreens, this doesn't make me look shiny or affect how my makeup goes on. This didn't give me a white cast, but I'm pretty pale. Some formulas can still cause a cast on me, but not this one. My skin: acne-prone, balanced/a bit oily, using adapalene, dry climate";"Hannah";"2/19/22";"True";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.544518232345581, 'elapsed_time': 0.14440679550170898}";"POSITIVE";"['feels like nothing', 'using adapalene', 'still cause', 'really impressed', 'pretty pale', 'makeup goes', 'look shiny', 'first bottle', 'bit oily', 'white cast', 'dry climate', 'dry', 'cast', 'unlike', 'thin', 'texture', 'texture', 'sunscreens', 'smooth', 'skin', 'skin', 'sensitivities', 'second', 'prone', 'ordered', 'one', 'minutes', 'make', 'given', 'give', 'formulas', 'finished', 'caused', 'balanced', 'affect', 'acne', 'acne']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"1";"White tint";"I was hoping this would not leave a white tint but unfortunately it does. The consistency and smell are nice, but I can’t use it without looking like a ghost";"Meghan";"2/14/22";"True";"0";"0";"2023-07-04";"{'label': 'NEGATIVE', 'score': 0.5213622450828552, 'elapsed_time': 0.13915419578552246}";"NEGATIVE";"['without looking like', 'white tint', '’', 'would', 'use', 'unfortunately', 'smell', 'nice', 'leave', 'hoping', 'ghost', 'consistency']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Best sunscreen ever";"This sunscreen was recommended by my dermatologist 2 years ago, and i haven’t stopped using it ever since.  I have sensitive, acne prone and oily skin.  It is lightweight, non greasy, doesn’t cause breakouts.  I cannot leave my house without sunscreen on ever since i was like 10. Tried so many different ones, dermatologic ones and otc ones, but had not found one like this one.  It does leave  a white cast slightly, but i don’t mind. Its just my personal preference not to get the tinted one.  I am going to continue using this one for the end of time or until discontinued (which hopefully never happens)";"Diana";"2/2/22";"True";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.7985858917236328, 'elapsed_time': 0.15221238136291504}";"POSITIVE";"['dermatologist 2 years ago', 'white cast slightly', 'hopefully never happens', 'many different ones', 'house without sunscreen', 'found one like', 'like 10', 'otc ones', 'dermatologic ones', 'stopped using', 'personal preference', 'oily skin', 'non greasy', 'ever since', 'ever since', 'continue using', 'cause breakouts', 'acne prone', 'tinted one', 'cannot leave', 'sunscreen', 'one', 'one', 'leave', '’', '’', '’', 'tried', 'time', 'sensitive', 'recommended', 'mind', 'lightweight', 'going', 'get', 'end', 'discontinued']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"This is the ONE";"By far the best tinted mineral sunscreen I have tried! Very thin and liquid, but dries down quickly with a silky finish. The tint is slightly grey, but works nicely for evening out my pink undertones. 100% reordering.";"amanda";"1/26/22";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9991762042045593, 'elapsed_time': 0.14647722244262695}";"POSITIVE";"['best tinted mineral sunscreen', 'works nicely', 'slightly grey', 'silky finish', 'pink undertones', 'tried', 'tint', 'thin', 'reordering', 'quickly', 'liquid', 'far', 'evening', 'dries', '100']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Goes on sheer";"A sheer, lightweight SPF that does not pill. It does show a light white cast at first but then it fades as it absorbs.  I like to use the tinted one on my face and then I will use this sheer white one on my neck and chest.";"Marinna";"1/8/22";"False";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9889914989471436, 'elapsed_time': 0.1417856216430664}";"POSITIVE";"['light white cast', 'sheer white one', 'tinted one', 'lightweight spf', 'sheer', 'use', 'use', 'show', 'pill', 'neck', 'like', 'first', 'fades', 'face', 'chest', 'absorbs']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"1";"Gave me a horrible skin rash";"I don't know how this sunscreen has good reviews. I typically love SkinCeuticals products but this was awful. Not only did it dry out my skin and give me an eczema-like skin rash, it rubbed off on my boyfriend and gave him a rash too. Both of us have oily/combination skin and are NOT prone to eczema";"Sara";"1/3/22";"False";"0";"0";"2023-07-04";"{'label': 'NEGATIVE', 'score': 0.9933253526687622, 'elapsed_time': 0.14571595191955566}";"NEGATIVE";"['typically love skinceuticals products', 'like skin rash', 'good reviews', 'combination skin', 'skin', 'rash', 'us', 'sunscreen', 'rubbed', 'prone', 'oily', 'know', 'give', 'gave', 'eczema', 'eczema', 'dry', 'boyfriend', 'awful']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Best Sunscreen";"Love this sunscreen - it is lightweight even tho the formula includes Zinc! Have now ordered this product 3x and trust that my skin is protected";"Jordan";"12/29/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9996916055679321, 'elapsed_time': 0.14168334007263184}";"POSITIVE";"['lightweight even tho', 'formula includes zinc', 'product 3x', 'trust', 'sunscreen', 'skin', 'protected', 'ordered', 'love']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"1";"No good";"This may be sheer for white people but if you got any type of melanin, stay away!! You will look like a clown. The consistency is nice and thin, not super shiny or anything negative about the actual formula but I will not walk around with this on.";"Nicole";"12/28/21";"False";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.7913132905960083, 'elapsed_time': 0.14475607872009277}";"POSITIVE";"['stay away !!', 'white people', 'walk around', 'super shiny', 'look like', 'anything negative', 'actual formula', 'type', 'thin', 'sheer', 'nice', 'melanin', 'may', 'got', 'consistency', 'clown']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Excellent Sunscreen";"This sunscreen is great! It is a thin consistency and blends easily into the skin. It is very lightweight and does not feel greasy. It leaves no white cast. I like to use this sunscreen on my neck and chest and the Skinceuticals tinted version on my face. Skinceuticals makes great sunscreens - you can't go wrong with this one! Very gentle and all around great sunscreen.";"Lily";"12/22/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9992594122886658, 'elapsed_time': 0.14161086082458496}";"POSITIVE";"['skinceuticals makes great sunscreens', 'skinceuticals tinted version', 'around great sunscreen', 'white cast', 'thin consistency', 'go wrong', 'feel greasy', 'blends easily', 'great', 'sunscreen', 'sunscreen', 'use', 'skin', 'one', 'neck', 'like', 'lightweight', 'leaves', 'gentle', 'face', 'chest']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Love it!";"I've been looking for a lightweight, non-greasy mineral sunblock, and this is the best I've tried so far. It doesn't leave a shine or white cast on my skin and feels gentle and light.";"Linsey";"12/16/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9995326995849609, 'elapsed_time': 0.1590557098388672}";"POSITIVE";"['greasy mineral sunblock', 'white cast', 'feels gentle', 'tried', 'skin', 'shine', 'non', 'looking', 'lightweight', 'light', 'leave', 'far', 'best']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Sheer physical UV defense spf 50";"Liked it much more than the foundation one.";"Mary Lou";"12/13/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9649257659912109, 'elapsed_time': 0.14112520217895508}";"POSITIVE";"['foundation one', 'much', 'liked']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Great Sunscreen";"Works really well at preventing damage and protecting my skin.";"K";"11/7/21";"False";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9995126724243164, 'elapsed_time': 0.14014148712158203}";"POSITIVE";"['works really well', 'preventing damage', 'skin', 'protecting']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"creamy, sheer and easy to spread";"I am a fan of skin ceuticals products and have been using the tinted sunscreen. I wanted to try the clear one. It goes on easily and is not smelly or greasy. Another good skin ceuticals product that I like";"Ann";"11/7/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9333316087722778, 'elapsed_time': 0.14446496963500977}";"POSITIVE";"['another good skin ceuticals product', 'skin ceuticals products', 'tinted sunscreen', 'clear one', 'wanted', 'using', 'try', 'smelly', 'like', 'greasy', 'goes', 'fan', 'easily']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Light Weight, Feels Great";"This doesn't have a weird odor (or any odor to speak of), is light and feels great on my skin. It also doesn't have an off-putting consistency, my skin looks fresh and healthy and ready for whatever make-up scenario is called for";"Christina";"10/30/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9901934266090393, 'elapsed_time': 0.1445457935333252}";"POSITIVE";"['skin looks fresh', 'whatever make', 'putting consistency', 'feels great', 'weird odor', 'skin', 'odor', 'speak', 'scenario', 'ready', 'light', 'healthy', 'called', 'also', '),']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"4";"Very light";"Very light, feels great on the skin while offering awesome sun protection";"Megha";"10/29/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9976231455802917, 'elapsed_time': 0.14457440376281738}";"POSITIVE";"['offering awesome sun protection', 'feels great', 'skin', 'light']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"skinceutical sheer physical uv defense spf50";"This brand is my favorites, I am buying other products besides the spf. We used this sunscreen and are very pleased because  is sheer  and absorbs very well without being greasy.I would recommended highly.";"tanya";"10/26/21";"True";"1";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9991468191146851, 'elapsed_time': 0.14001679420471191}";"POSITIVE";"['would recommended highly', 'well without', 'products besides', 'used', 'sunscreen', 'spf', 'sheer', 'pleased', 'greasy', 'favorites', 'buying', 'brand', 'absorbs']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Finally!";"I tried SPF products for so long. They all made me breakout. This one is perfect. It is easy to use, no follow-up blemishes, and absolutely does the job. This product along with the other SkinCeutical products I use consistently has improved my complexion way beyond what I thought was possible. Thank you SkinCeuticals and Dermstore for offering great products that actually do what they say they will.";"Suzanne";"10/26/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9986603260040283, 'elapsed_time': 0.15322113037109375}";"POSITIVE";"['complexion way beyond', 'tried spf products', 'offering great products', 'skinceutical products', 'product along', 'use consistently', 'use', 'thought', 'thank', 'skinceuticals', 'say', 'possible', 'perfect', 'one', 'made', 'long', 'job', 'improved', 'follow', 'easy', 'dermstore', 'breakout', 'blemishes', 'actually', 'absolutely']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Best sun block I have ever used";"This sunscreen is lightweight, no greasy feeling works well in Florida . I like the non tinted one , I have a sample of the tinted but I didn’t Care for it";"LYDIA";"10/21/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.8345094323158264, 'elapsed_time': 0.1376514434814453}";"POSITIVE";"['greasy feeling works well', 'non tinted one', 'tinted', '’', 'sunscreen', 'sample', 'like', 'lightweight', 'florida', 'care']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Best Yet";"Ive tried so many face sunscreens Ive lost count. I either got a reaction or they pilled on my bare skin. This is the first one to do neither and work very well with my skin, zero white cast, no pilling, no reaction. Straight to the point gets the job done and reliable. Will be repurchasing";"Anna";"10/11/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9997091889381409, 'elapsed_time': 0.14803457260131836}";"POSITIVE";"['many face sunscreens ive lost count', 'zero white cast', 'ive tried', 'point gets', 'job done', 'first one', 'either got', 'bare skin', 'skin', 'work', 'well', 'straight', 'repurchasing', 'reliable', 'reaction', 'reaction', 'pilling', 'pilled', 'neither']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Brighten, light and glow";"My skin is oily, dry and sensitive. This makes my skin glows! It's neither matte nor oily. It's light and sheer. No break out. Best sunscreen ever!";"NG";"8/15/21";"False";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9996837377548218, 'elapsed_time': 0.1457664966583252}";"POSITIVE";"['best sunscreen ever', 'neither matte', 'skin glows', 'skin', 'sheer', 'sensitive', 'oily', 'oily', 'makes', 'light', 'dry', 'break']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"3";"Good protection, but not for me";"I love that this product is SPF50 - it's difficult to find that in face sunscreens these days. But, unfortunately, the texture of this product was just not for me. I love all other items by Skin Ceuticals!";"Lindsey";"8/13/21";"False";"0";"1";"2023-07-04";"{'label': 'NEUTRAL', 'score': 0.5213629007339478, 'elapsed_time': 0.13555240631103516}";"NEUTRAL";"['skin ceuticals', 'face sunscreens', 'unfortunately', 'texture', 'spf50', 'product', 'product', 'love', 'love', 'items', 'find', 'difficult', 'days']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Almost perfect";"I have struggled for a long time to find a daily SPF that I love. I'm a fair redhead and am adamant about protecting my skin, but it's always been that skincare step that I just kind of groan about but do it because I have to. After trying, and loving, a number of other Skinceuticals products, I decided to give this one a try. I think I may have struck gold! The texture is thin and watery, but I squeeze a generous amount onto my fingertips and layer every morning on top of my CE Ferulic. It feels almost oily at first, but soaks in beautifully if you give it a minute. I have had no issues with my liquid foundation on top of this, no pilling or other texture concerns. The only issue I run into is having more of a sheen on my face throughout the day, but a dusting of powder is a quick fix. When camping or running around outside I'm sure I could wear this alone, but just out of habit I tend to still put foundation on top. I don't personally find that the tint is noticeable. I love to sample skincare and try new products so I'm sure I'll be testing out some more SPF products, but I'm certain that this one will always have a place in my arsenal.";"Laura";"7/29/21";"False";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9993956089019775, 'elapsed_time': 0.1439685821533203}";"POSITIVE";"['running around outside', 'layer every morning', 'generous amount onto', 'feels almost oily', 'still put foundation', 'try new products', 'liquid foundation', 'spf products', 'skinceuticals products', 'struck gold', 'skincare step', 'sample skincare', 'quick fix', 'long time', 'fair redhead', 'face throughout', 'daily spf', 'could wear', 'ce ferulic', 'texture concerns', 'personally find', 'try', 'texture', 'find', 'watery', 'trying', 'top', 'top', 'top', 'tint', 'think', 'thin', 'testing', 'tend', 'sure', 'sure', 'struggled', 'squeeze', 'soaks', 'skin', 'sheen', 'run', 'protecting', 'powder', 'place', 'pilling', 'one', 'one', 'number', 'noticeable', 'minute', 'may', 'loving', 'love', 'love', 'kind', 'issues', 'issue', 'habit', 'groan', 'give', 'give', 'first', 'fingertips', 'dusting', 'decided', 'day', 'certain', 'camping', 'beautifully', 'arsenal', 'always', 'always', 'alone', 'adamant']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Perfect for acne prone skin";"This was recommended to me by my estie. I was looking for a sheer, lightweight formula that wouldnt make me greasy after 30 mins. I use on top of my moisturizer as my daily spf, and love it! No scent & a little goes a long way!";"KRISTEN";"6/21/21";"True";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9987457990646362, 'elapsed_time': 0.14036345481872559}";"POSITIVE";"['wouldnt make', 'long way', 'little goes', 'lightweight formula', 'daily spf', '30 mins', 'use', 'top', 'sheer', 'scent', 'recommended', 'moisturizer', 'love', 'looking', 'greasy', 'estie']"
"https://www.dermstore.com/skinceuticals-sheer-physical-uv-defense-spf50-various-sizes/11907698.html";"5";"Mineral Based Sunscreen";"I am always looking for a good mineral based sunscreen. This one is nice and light and sheer. I think all of Skinceuticals products are amazing!";"Anonymous";"6/19/21";"False";"0";"0";"2023-07-04";"{'label': 'POSITIVE', 'score': 0.9904911518096924, 'elapsed_time': 0.1510636806488037}";"POSITIVE";"['good mineral based sunscreen', 'skinceuticals products', 'always looking', 'think', 'sheer', 'one', 'nice', 'light', 'amazing']"
